No.,Rule,Rule ID,Query,Tool Output,Correct (Y/N)
327,E018_InefficientHavingAttribute,E018,"select d.doctorid, d.doctorname, count(p.patientid) as patients from doctor d inner join patient p group by d.doctorid, d.doctorname having patients > 1;",no errors,TRUE
328,E018_InefficientHavingAttribute,E018,"select company, project from table group by company, project having type = 'dummy';",inefficient having: type,TRUE
329,E018_InefficientHavingAttribute,E018,"select   val, array_agg(fkey) fkeys from     mytable group by val having   array_length(array_agg(fkey),1) > 1;",inefficient having: fkey,TRUE
330,E018_InefficientHavingAttribute,E018,"select first.subscriber_id, second.tag_id, count(*) as c from content_hits first join content_tag second on first.content_id=second.content_id group by second.tag_id,first.subscriber_id having c = 0;",no errors,TRUE
331,E018_InefficientHavingAttribute,E018,"select lr.ansattnr, lr.rom, rb.behandling from rom_behandling rb inner join lege_rom lr on lr.rom = rb.rom group by lr.rom having rb.behandling = 'konsultasjon';",inefficient having: rom_behandling.behandling,TRUE
332,E018_InefficientHavingAttribute,E018,"select id parent_id, title, ( select count(id) from tbltree group by id having parent = parent_id) child_count from tbltree;","inefficient having: parent, inefficient having: parent_id",TRUE
333,E018_InefficientHavingAttribute,E018,"select id, kmstand, count(*) as cnt from (select id, kmstand, vacationame, vacationvalue from `db_1`.`table_new` where (vacationame='vacation1' or vacationame='vacation2' or vacationame='vacation3' or vacationame='vacation4') group by id, kmstand, vacationame, vacationvalue having count(*) = 1) t group by id, kmstand having cnt = 1 order by id, kmstand desc;",no errors,TRUE
334,E018_InefficientHavingAttribute,E018,"select label1, label2, sum(number) as mysum from mytable group by label1, label2 having mysum > 0 or label1 = 'foo';",inefficient having: label1,TRUE
335,E018_InefficientHavingAttribute,E018,"select c.country from orders o left join customers c on o.customer_id = c.customer_id join order_detail od where o.order_id = od.order_id group by country, month having rank <= 3;",inefficient having: rank,TRUE
336,E018_InefficientHavingAttribute,E018,"select first_name, last_name, class from students group by class having class = 'jss1';",inefficient having: class,TRUE
337,E018_InefficientHavingAttribute,E018,select first_name from students group by class having class in('a');,inefficient having: class,TRUE
338,E018_InefficientHavingAttribute,E018,"select s.buyer_id, p.product_name from sales s join product p group by s.buyer_id having p.product_name = ""s8"";","inefficient having: product.product_name, inefficient having: ""s8""",TRUE
339,E018_InefficientHavingAttribute,E018,select name from schools group by city having city = city;,inefficient having: city,TRUE
340,E018_InefficientHavingAttribute,E018,"select string_agg(title, ', ') as titles, genre, count(*) from films group by genre, title having genre='SciFi';",inefficient having: genre,TRUE
341,E019_MissingJoinPredicate,E019,select a.brand from brands a join cars b group by a.brand;,"missing join predicate: cars, missing join predicate: brands",TRUE
342,E019_MissingJoinPredicate,E019,"select a.empid, a.name, b.name as dept_name from emp a left join department b;","missing join predicate: emp, missing join predicate: department",TRUE
343,E019_MissingJoinPredicate,E019,select o.orderid from orders as o join orderitems as oi join products as p;,"missing join predicate: orderitems, missing join predicate: orders, missing join predicate: products",TRUE
344,E019_MissingJoinPredicate,E019,"select e.id, e.name, count(d.social_security) as number_of_departments from employee e inner join department d group by e.id, e.name;","missing join predicate: employee, missing join predicate: department",TRUE
345,E019_MissingJoinPredicate,E019,"select a.x, a.y from table_a a left join table_b b where b.x is null;","missing join predicate: table_a, missing join predicate: table_b",TRUE
346,E019_MissingJoinPredicate,E019,"select e.id, e.name, count(d.social_security) as number_of_departments from employee e inner join department d group by e.id, e.name;","missing join predicate: employee, missing join predicate: department",TRUE
347,E019_MissingJoinPredicate,E019,"select table1.id, table1.start_date as table1_start_date, table1.end_date as table1_end_date, table2.start_date as table2_start_date, table2.end_date as table2_end_date from    table1 inner join table2 order by table1.id, table1.start_date, table2.start_date;","missing join predicate: table2, missing join predicate: table1",TRUE
348,E019_MissingJoinPredicate,E019,"select food, description from tbl_foods join tbl_dishes;","missing join predicate: tbl_foods, missing join predicate: tbl_dishes",TRUE
349,E019_MissingJoinPredicate,E019,select ts.pagesize from syscat.tablespaces ts join syscat.tables tb where tb.tabschema = 'sysibm' and tb.tabname   = 'dual';,missing join predicate: syscat.tablespaces,TRUE
350,E019_MissingJoinPredicate,E019,"select distnct station, slot, subslot, compid, compname from   devicetrace as dt inner join complist as cl;","missing join predicate: complist, missing join predicate: devicetrace",TRUE
351,E019_MissingJoinPredicate,E019,select * from category c join ( select distinct pt.category_id from part pt ) pqparts;,"missing join predicate: pqparts, missing join predicate: category",TRUE
352,E019_MissingJoinPredicate,E019,select * from a inner join b;,"missing join predicate: a, missing join predicate: b",TRUE
353,E019_MissingJoinPredicate,E019,select p.personname from people p left join addresses a where a.addressid is null;,missing join predicate: people,TRUE
354,E019_MissingJoinPredicate,E019,"select d.end_date, extract(hour from end_time) as end_hour, count(t.users) as total_users from (select distinct cast(end_time as date) as end_date from table) d cross join table t group by e.end_date, h.end_hour;",missing join predicate: d,TRUE
355,E019_MissingJoinPredicate,E019,"select omode.vehicle, omode.ordercode, omode.actiondate-imode.actiondate from (select vehicle, ordercode, actiondate from table where mode='o' ) omode, (select vehicle, ordercode, actiondate from table where mode='i' ) imode where omode.vehicle = imode.vehicle and omode.ordercode = imode.ordercode;",no errors,TRUE
356,E019_MissingJoinPredicate,E019,"select a.id, a.account, a.mydate from awesometable as a join ( select account, max(mydate) as maxdate from awesometable group by account having maxdate < date_sub(now(), interval 12 month)) as b;","missing join predicate: awesometable, missing join predicate: b",TRUE
357,E019_MissingJoinPredicate,E019,"select t1.id as t1_id,t3.data as t3_data from table3 t3 inner join table2 t2 inner join table1 t1;","missing join predicate: table3, missing join predicate: table2, missing join predicate: table1",TRUE
358,E019_MissingJoinPredicate,E019,"select distinct saletype.id, saletype.code, saletype.name from customer left join saletype_customer where (saletypeid = saletype.id or saletypeid is null) and customer.id= 4;",missing join predicate: saletype_customer,TRUE
359,E019_MissingJoinPredicate,E019,select foo from footable foo join bartable bar where bar.anotherid=:another;,missing join predicate: footable,TRUE
360,E019_MissingJoinPredicate,E019,"select * from meetings m join (select attendee_id, max(meeting_date) from meetings group by attendee_id) attendee_max_date;","missing join predicate: attendee_max_date, missing join predicate: meetings",TRUE
361,E020_MissingJoinInExistsCondition,E020,"select fname, lname from employee where not exists ( (select pnumber from project where dnum = 5) );",missing join in exists condition: EXISTS ((SELECT pnumber FROM project WHERE dnum = 5)),TRUE
362,E020_MissingJoinInExistsCondition,E020,select case when exists (select patientid from table2 t2 where t2.patientid =t1.patientid) then 'yes' else 'no' end as patientexists from table1 t1;,no errors,TRUE
363,E020_MissingJoinInExistsCondition,E020,select * from  tblrecords where not exists ( select personid from tblpeople group by personid having count(personid) > 1 );,missing join in exists condition: EXISTS (SELECT personid FROM tblpeople GROUP BY personid HAVING count(personid) > 1),TRUE
364,E020_MissingJoinInExistsCondition,E020,"select  * from    event where   exists  ( select  1 from    dual where   mod(start_date - to_date(1, 'j') + level - 1, 7) = 6 or (mod(start_date - to_date(1, 'j') + level - 1, 7) = 3 and to_char(start_date + level - 1, 'dd') = '13') );","missing join in exists condition: EXISTS (SELECT 1 FROM dual WHERE mod(start_date - to_date(1, 'j') + level - 1, 7) = 6 OR (mod(start_date - to_date(1, 'j') + level - 1, 7) = 3 AND to_char(start_date + level - 1, 'dd') = '13'))",TRUE
365,E020_MissingJoinInExistsCondition,E020,"select (select max(if(index=80, value, null)) from unnest(customdimensions)) as is_app, (select hits.eventinfo.eventaction) as ea from `table-big-query.105229861.ga_sessions_201711*`, unnest(hits) hits where totals.visits = 1 and _table_suffix between '21' and '21' and exists(select 1 from unnest(hits) hits where hits.eventinfo.eventcategory = 'someeventcategory' );",missing join in exists condition: EXISTS (SELECT 1 FROM unnest(hits) hits WHERE hits.eventinfo.eventcategory = 'someeventcategory'),TRUE
366,E020_MissingJoinInExistsCondition,E020,select * from   a a where  not exists (select 1 from   ab m where  m.a_id = a.id and exists (select 1 from   b b where  m.b_id = b.id and b.type = 'c'));,no errors,TRUE
367,E020_MissingJoinInExistsCondition,E020,"insert into tableb select sum(a), sum(b), sum(c) from tablea where not exists (select * from table b where a=a and b=b) group by a, b;",missing join in exists condition: EXISTS (SELECT * FROM table b WHERE a = a AND b = b),TRUE
368,E020_MissingJoinInExistsCondition,E020,select * from `riders` where exists(select * from `ridersclasses` where ridersclasses.rid = riders.id and `cid` = '6') order by `first_name` asc;,missing join in exists condition: EXISTS (SELECT * FROM `ridersclasses` WHERE ridersclasses.rid = riders.id AND `cid` = '6'),FALSE
369,E020_MissingJoinInExistsCondition,E020,select * from test1 t1 where exists(select 1 from test2 t2 where (t1.id = t2.idc or t1.id = idp) and exists(select 1 from test3 where t2.idc = id or t2.idp = id));,no errors,TRUE
370,E020_MissingJoinInExistsCondition,E020,select * from students where exists (select studentid from student_to_hostel where hostelid=2);,missing join in exists condition: EXISTS (SELECT studentid FROM student_to_hostel WHERE hostelid = 2),TRUE
371,E020_MissingJoinInExistsCondition,E020,"select e.email, case when exists(select * from userstbl tu where e.email = tu.username) then 'exist' else 'not exist' end as ex from (values('email1'),('email2'),('email3'),('email4')) e(email);",missing join in exists condition: EXISTS (SELECT * FROM userstbl tu WHERE e.email = tu.username),FALSE
372,E020_MissingJoinInExistsCondition,E020,"select 1 from dual where exists ( select 1 from user_objects where object_name = upper('client_sys.clear_info') and object_type = 'procedure') or exists ( select 1 from user_procedures where object_name = substr( upper('client_sys.clear_info' ), 1, instr( upper('client_sys.clear_info'), '.' ) - 1 ) and procedure_name = substr( upper('client_sys.clear_info' ), instr( upper('client_sys.clear_info' ),'.' ) + 1 ));","missing join in exists condition: EXISTS (SELECT 1 FROM user_objects WHERE object_name = upper('client_sys.clear_info') AND object_type = 'procedure'), missing join in exists condition: EXISTS (SELECT 1 FROM user_procedures WHERE object_name = substr(upper('client_sys.clear_info'), 1, instr(upper('client_sys.clear_info'), '.') - 1) AND procedure_name = substr(upper('client_sys.clear_info'), instr(upper('client_sys.clear_info'), '.') + 1))",TRUE
373,E020_MissingJoinInExistsCondition,E020,select * from t1 where exists ( select null from t2 where y = x );,missing join in exists condition: EXISTS (SELECT NULL FROM t2 WHERE y = x),TRUE
374,E020_MissingJoinInExistsCondition,E020,select staff_no from doctor where not exists (select * from patient where staff_no = consultant_no);,missing join in exists condition: EXISTS (SELECT * FROM patient WHERE staff_no = consultant_no),TRUE
375,E020_MissingJoinInExistsCondition,E020,"select * from final_combined_result wfcr where not exists (select contact_id, account_id from temp_wfcr);","missing join in exists condition: EXISTS (SELECT contact_id, account_id FROM temp_wfcr)",TRUE
376,E020_MissingJoinInExistsCondition,E020,"select id from usertable where exists ( select 1 from (values (user_addedon, user_deletedon, user_modified)) ud(ud) where ud >= ri and ud < re );","missing join in exists condition: EXISTS (SELECT 1 FROM (VALUES (user_addedon, user_deletedon, user_modified)) ud(ud) WHERE ud >= ri AND ud < re)",TRUE
377,E020_MissingJoinInExistsCondition,E020,select * from current_stock where not exists ( select * from stock_record);,missing join in exists condition: EXISTS (SELECT * FROM stock_record),TRUE
378,E020_MissingJoinInExistsCondition,E020,select count(*) as row_count from catat where catat.id = 1007642 and catat.is_parent = 1 and exists(select 1 from cg where cg.c_id = catat.id and exists(select 1 from ccsd where ccsd.g_id = cg.id));,no errors,TRUE
379,E020_MissingJoinInExistsCondition,E020,"select id from dbo.splitstringtotable('2,3,6,7') where not exists (select 1 from tab where col = id);",missing join in exists condition: EXISTS (SELECT 1 FROM tab WHERE col = id),TRUE
380,E020_MissingJoinInExistsCondition,E020,"select c.custname, p.pjtitle from customer as c join project as p on p.custno = p.custno join tack as t on t.pjno = p.pjno where t.empid = 'glc' and not exists (select null from task where empid = 'glc' and empid = 'cac');",EXISTS (SELECT NULL FROM task WHERE empid = 'glc' AND empid = 'cac'),TRUE
381,E021_MismatchInSubQuerySelectCondition,E021,select * from formfields where formfields.id in(select fields from form);,mismatch in subquery select condition: fields,TRUE
382,E021_MismatchInSubQuerySelectCondition,E021,select ancestorid from myview where ancestorid in (select id from #t);,no errors,TRUE
383,E021_MismatchInSubQuerySelectCondition,E021,"select eid, employee_name from employee where eid not in ( select user1 from assign ) and eid not in ( select user2 from assign );","mismatch in subquery select condition: user1, mismatch in subquery select condition: user2",TRUE
384,E021_MismatchInSubQuerySelectCondition,E021,select eid from   entidades e where  distrito in ( select id from distritos where distrito_t like '%lisboa%' );,mismatch in subquery select condition: id,TRUE
385,E021_MismatchInSubQuerySelectCondition,E021,select ids from my_temp_table where ids not in ( select id from table_one );,no errors,TRUE
386,E021_MismatchInSubQuerySelectCondition,E021,"select m.msg_id, m.uid_fk, m.message, m.alert, m.created, m.uploads, m.owner, u.uid, u.first_name, u.last_name from users u join messages m on m.uid_fk = u.uid where u.uid = :uid or u.uid in ( select f.friend_two from friends f where f.friend_one = :uid ) order by m.created desc limit 10;",mismatch in subquery select condition: friend_two,TRUE
387,E021_MismatchInSubQuerySelectCondition,E021,select categoryname from categories where id_category not in ( select supercategoryid from supercategories );,mismatch in subquery select condition: supercategoryid,TRUE
388,E021_MismatchInSubQuerySelectCondition,E021,"select * from data d inner join user u on 1=1 where (u.id, d.id) not in (select user_id, data_id from collection);",no errors,TRUE
389,E021_MismatchInSubQuerySelectCondition,E021,select * from temp where part_in in (select count(part_id) as duplicates from temp where 1 group by part_id) and duplicates > 1;,no errors,TRUE
390,E021_MismatchInSubQuerySelectCondition,E021,select table1.* from table1 where table1.id not in ( select table2.key_to_table1 from table2 where table2.id = some_parm );,mismatch in subquery select condition: key_to_table1,TRUE
391,E021_MismatchInSubQuerySelectCondition,E021,select * from table1 where info1 in (select info2 from table1) and info2 in (select info1 from table1) and id not in (select id from table1 where (info1 in (select info2 from table1) and info2 not in (select info1 from table1)) or (info2 in (select info1 from table1) and info1 not in (select info2 from table1)) );,mismatch in subquery select condition: info2,TRUE
392,E021_MismatchInSubQuerySelectCondition,E021,select  id from    user where   id not in ( select  owner_id from    hd_ticket union all select  submitter_id from    hd_ticket union all select  owner_id from    hd_archive_ticket union all select  submitter_id from    hd_archive_ticket );,no errors,TRUE
393,E021_MismatchInSubQuerySelectCondition,E021,select * from table1 a where  a.col1  in (select b.col2 from table2 b) ;,mismatch in subquery select condition: col2,TRUE
394,E021_MismatchInSubQuerySelectCondition,E021,"select f.field1, f.field2, f.field3 from foo f where f.field4 in ( select b.bar from bar b where b.type = 4 and b.other = 7 );",mismatch in subquery select condition: bar,TRUE
395,E021_MismatchInSubQuerySelectCondition,E021,select * from worklog w where 1=1 and w.class = 'activity' and w.recordkey in (select wonum from woactivity where parent = 'm2176') union all select * from worklog w where 1=1 and w.class = 'workorder' and w.recordkey in (select wonum from workorder where parent = 'm2176');,"mismatch in subquery select condition: wonum, mismatch in subquery select condition: wonum",TRUE
396,E021_MismatchInSubQuerySelectCondition,E021,"select no, action_dt, request_type, status_cd, min( action_dt ) over ( partition by no, grp ) as request_start_dt from   ( select w.*, count( case when status_cd in ( 'approved', 'denied' ) then 1 end ) as grp from   w ) order by action_dt;",mismatch in subquery select condition: status_cd,TRUE
397,E021_MismatchInSubQuerySelectCondition,E021,delete from r2_table where r02_r01_id_fk in (select column_value from table(r01_ids));,mismatch in subquery select condition: column_value,TRUE
398,E021_MismatchInSubQuerySelectCondition,E021,"select id,name,xs1 as download, xs2 as upload from sc_params where rfen = 'service_requested' and code = 'speed' or code in ( select code from sc_params where rfen = 'service_requested' and id = ( select parent from sc_params where rfen = 'service_requested' and code = 'speed' ) );",mismatch in subquery select condition: parent,TRUE
399,E021_MismatchInSubQuerySelectCondition,E021,"select table1.articleno,table1.artdescription,table2.year from table1 join table2 where not table1.articleno in (select table2.year from table2);",mismatch in subquery select condition: year,TRUE
400,E021_MismatchInSubQuerySelectCondition,E021,"select  * from    conversation where   (least(sender_id, receiverid), greatest(sender_id, receiverid), date) in ( select  least(sender_id, receiverid) x, greatest(sende_id, receiverid) y, max(date) max_date from    conversation ) and '$uid' in (sender_id, receiverid);",mismatch in subquery select condition: sende_id,TRUE
401,E022_StrangeSubQueryCondition,E022,"select a.name from users a, friends b where a.id=b.user_b and b.user_a = (select b.user_a from friends where a.name='s1');",strange subquery condition: a.name = 's1',TRUE
402,E022_StrangeSubQueryCondition,E022,select * from tablea a where not exists( select * from tableb b where a.pid = b.pid and a.startdate >= '20-jun-10' );,strange subquery condition: a.startdate >= '20-jun-10',TRUE
403,E022_StrangeSubQueryCondition,E022,"select cola,colb,colc,cold from mytable where exists (select 1 from (select i.itemid from items as i where iitemname like '%xxx%') as itm where itm.itemid=mytable.cola or itm.itemid=mytable.colb);",no errors,TRUE
404,E022_StrangeSubQueryCondition,E022,select count(distinct i.third_party_id) as uniques from db.ids i where i.third_party_type = 'cookie_1' and i.first_party_id not in ( select i.first_party_id where i.third_party_id = 'cookie_2' );,strange subquery condition: i.third_party_id = 'cookie_2',TRUE
405,E022_StrangeSubQueryCondition,E022,select * from t1 where t1.id in (select t2.id from t2 where t1.a = 'aa');,strange subquery condition: t1.a = 'aa',TRUE
406,E022_StrangeSubQueryCondition,E022,"select atc.owner, atc.table_name, atc.column_name from all_tab_columns atc where not exists ( select acc.owner, acc.table_name, acc.column_name from all_cons_columns acc join all_constraints ac on acc.owner = ac.owner and ac.constraint_name = acc.constraint_name and ac.constraint_type in ('p', 'r') where atc.owner = atc.owner and acc.table_name = atc.table_name and acc.column_name = atc.column_name ) and atc.owner = 'your_schema_name';",strange subquery condition: atc.owner = atc.owner,TRUE
407,E022_StrangeSubQueryCondition,E022,select * from table1 a where a.d > ( select b.d from table2 b where a.id = b.id and a.something = 1 );,strange subquery condition: a.something = 1,TRUE
408,E022_StrangeSubQueryCondition,E022,"select * from (select e.id,e.name,sum(s.amount) as 'total_amount' from employee e inner join sale s on e.id=s.emp_id group by s.emp_id,e.id,e.name ) as t1 where(0)=( select count(distinct(total_amount)) from(select e.id,e.name,sum(s.amount) as 'total_amount' from employee e inner join sale s on e.id=s.emp_id group by s.emp_id,e.id,e.name )as t2 where(t1.total_amount<t2.total_amount) );",no errors,TRUE
409,E022_StrangeSubQueryCondition,E022,"select * from table1 a where a.d > coalesce((select b.d from table2 b where a.id = b.id and a.something = 1), '0');",strange subquery condition: a.something = 1,TRUE
410,E022_StrangeSubQueryCondition,E022,select u.name from user u inner join (select uid from user_profile where p.address = 'some constant') p on u.uid = p.uid;,strange subquery condition: p.address = 'some constant',TRUE
411,E022_StrangeSubQueryCondition,E022,"select t2.word, t1.frequency, t2.secondword, t2.secondfrequency from (select * from (select word, secondword, secondfrequency, row_number() over(partition by word order by secondfrequency desc) as num from table_2) t where t.num <= 3 ) t2 join table_1 as t1 on t2.word = t1.word order by t2.secondfrequency desc;",no errors,TRUE
412,E022_StrangeSubQueryCondition,E022,"select u.e_id, case when e_type_id = 1 then u.e_name else ' - ' + u.e_name end e_name, e_type_id, su.n_id from table1 u inner join table3 su on u.e_id = su.e_id where exists (select n_id from table2 where n_id = case when u.e_type_id = 1 then u.e_id else n_id end) order by e_type_id, u.e_name,n_id;",strange subquery condition: u.e_type_id = 1,TRUE
413,E022_StrangeSubQueryCondition,E022,"select s.*, u.a, u.b, u.c, u.d, u.e, u.f, c.location_country, st.location_state, ct.location_city from (select user_id from tags where t.skillid = 52772) as t left join search s on t.user_id = s.user_id left join users u on t.user_id = u.user_id left join countries c on s.countryid = c.countryid left join states st on s.stateid = st.stateid left join cities ci on s.cityid= ct.cityid order by s.number desc limit 0,200;",strange subquery condition: t.skillid = 52772,TRUE
414,E022_StrangeSubQueryCondition,E022,"select timeslots.timeslot, users.role, users.surname, users.clinic from timeslots, users where timeslots.id not in (select timeslot from appointments  where appdate = getdate() and (users.clinic = 'werrington') and (users.role = 'doctor' or users.role = 'nurse')) and (users.role = 'doctor' or users.role = 'nurse') and (users.clinic = 'werrington') order by timeslots.timeslot;",,TRUE
415,E022_StrangeSubQueryCondition,E022,select * from customer_tbl where exists( select 2 as customer_tbl where customer_tbl.country = 'mexico' );,strange subquery condition: customer_tbl.country = 'mexico',TRUE
416,E022_StrangeSubQueryCondition,E022,update e set e.employeenumber = (select top 1 employeenumber from #employees where e.id = e.id order by newid()) from #employees e;,strange subquery condition: e.id = e.id,TRUE
417,E022_StrangeSubQueryCondition,E022,select distinct winner.person from (select case when t2_1.last_post > t2_2.last_post then person1 else person2 end as person from t1 inner join t2 t2_1 on t1.person1 = t2_1.person inner join t2 t2_2 on t1.person2 = t2_2.person) winner left join (select case when t2_1.last_post < t2_2.last_post then person1 else person2 end as person from t1 inner join t2 t2_1 on t1.person1 = t2_1.person inner join t2 t2_2 on t1.person2 = t2_2.person) loser where loser.person is null;,strange subquery condition: t2_1.last_post < t2_2.last_post,TRUE
418,E022_StrangeSubQueryCondition,E022,"select `name` , count(*) as `count` from `t1`, `t2` where `t2`.`id` = `t1`.`id` group by `t2`.`id` union select name, 0 as count from t1 where not exists (select 1 from t2 where `t2`.`id` = `t1`.`id`);",strange subquery condition: `t2`.`id` = `t1`.`id`,FALSE
419,E022_StrangeSubQueryCondition,E022,"select a.id,a.type,a.date,b.status1,a.status2,a.status3 from table1 a inner join table2 b inner join table2 c group by a.type having count(a.type)>0 and b.status1='aaa' union select a.id,a.type,a.date,b.status1,a.status2,a.status3 from table1 a inner join table2 b inner join table2 c group by a.type having count(a.type)>0 and a.date > (select date from table1 group by type having b.status1='aaa' and count(type)>0) and ( status2='a' and status3='d' ) or status3='d';",strange subquery condition: b.status1 = 'aaa',TRUE
420,E022_StrangeSubQueryCondition,E022,select * from bi_employee e where exists (select null from bi_user_access ua where ua.division_id = e.division_id and ua.product_id = e.product_id and ua.sub_product_id = e.sub_product_id and ua.region_id = e.region_id and (e.confidential = 'n' or ua.confidential = 'y') and ua.user_id = :user_id);,strange subquery condition: e.confidential = 'n',TRUE
421,E023_StrangeHavingClause,E023,"select dbp.mob_num   as mobile_number, dbp.name      as name, dbp.area_code as area_code from   db_phonebook dbp inner join (select mob_num from   db_phonebook dbp where  dbp.area_code = 4817 having count(distinct dbp.mob_num) = count(dbp.mob_num)) c_dbp where  dbp.area_code = 4817;",strange having clause: query using having clause without group by clause,TRUE
422,E023_StrangeHavingClause,E023,"select uv.id, if(uv.voc_id = 0,uv.word,sv.word) as word from user_vocabulary uv left join system_vocabulary sv having word like '%user_input%';",strange having clause: query using having clause without group by clause,TRUE
423,E023_StrangeHavingClause,E023,"select name, height * weight as inchpounds from sashelp.class having inchpounds > 5000;",strange having clause: query using having clause without group by clause,TRUE
424,E023_StrangeHavingClause,E023,"select *, cond2 as cond2, cond3 as cond3 from table having cond1 and (cond2 or cond3);",strange having clause: query using having clause without group by clause,TRUE
425,E023_StrangeHavingClause,E023,select * from   card c where  exists (select 1 from   history h where  h.cardid = c.cardid having count(case when h.statusid = 310 then 1 end) = 0);,strange having clause: query using having clause without group by clause,TRUE
426,E023_StrangeHavingClause,E023,"select department.dname from department join deptloc where deptloc.city in ('boston', 'dallas') having count(distinct deptloc.city) = 1;",strange having clause: query using having clause without group by clause,TRUE
427,E023_StrangeHavingClause,E023,select * from item a having orderid not in (select orderid from table_excluded_item);,strange having clause: query using having clause without group by clause,TRUE
428,E023_StrangeHavingClause,E023,"create table tallest as select name, height from sashelp.class having height = max(height);",strange having clause: query using having clause without group by clause,TRUE
429,E023_StrangeHavingClause,E023,select * from a t where exists ( select 1 from a where id = t.id having count(distinct partid) > 1);,strange having clause: query using having clause without group by clause,TRUE
430,E023_StrangeHavingClause,E023,"select customerid, salesorderid, year(orderdate) as 'year' from sales.salesorderheader where year(orderdate) in (2011,2014) having count(year(orderdate))=2;",strange having clause: query using having clause without group by clause,TRUE
431,E023_StrangeHavingClause,E023,select client_id from my_table having balance <> 0;,strange having clause: query using having clause without group by clause,TRUE
432,E023_StrangeHavingClause,E023,select tag from   tagging having count(distinct resource) > 2;,strange having clause: query using having clause without group by clause,TRUE
433,E023_StrangeHavingClause,E023,"select name from (select name, min(track) as track from horses group by 1 having count (distinct track) = 1) horses_one_race where track = 'sa';",strange having clause: query using having clause without group by clause,TRUE
434,E023_StrangeHavingClause,E023,"select userid, sum(money_spent), sum(money_spent_on_candy) / sum(money_spent) as percentcandyspend from moneytable where date >= '2010-01-01' having percentcandyspend > 0.1;",strange having clause: query using having clause without group by clause,TRUE
435,E023_StrangeHavingClause,E023,"select distinct name, version from table1 where name in (""asdf"", ""ghjk"") having max(version) = version;",strange having clause: query using having clause without group by clause,TRUE
436,E023_StrangeHavingClause,E023,"select column_name, count( column_name ) as column_name_tally from table_name where column_name < 3 having count( column_name ) >= 3;",strange having clause: query using having clause without group by clause,TRUE
437,E023_StrangeHavingClause,E023,"select title.id, title.title from titles as title having points > 0 union all select title.id, title.title from titles as title having points > 1;",strange having clause: query using having clause without group by clause,TRUE
438,E023_StrangeHavingClause,E023,"select person_id, max(salary) from   yourtable a where  exists (select 1 from   yourtable b where  a.person_id = b.person_id having ( a.salary < max(b.salary) and count(*) > 1 ) or count(distinct salary) = 1);",strange having clause: query using having clause without group by clause,TRUE
439,E023_StrangeHavingClause,E023,"select quizzes.*, count(submissions.id) as submissions_count from   ""quizzes"" inner join ""submissions"" having count(distinct submissions.correct) >= 2;",strange having clause: query using having clause without group by clause,TRUE
440,E023_StrangeHavingClause,E023,"select id, name, count(name) from table group by 2,1 having count(name) = 2;",strange having clause: query using having clause without group by clause,TRUE
441,E024_StrangeWildcardsWithoutLike,E024,select * from table where entry='cow' or entry = 'appl%' or entry = 'roo%';,"wildcards used without like: entry = 'appl%', wildcards used without like: entry = 'roo%'",TRUE
442,E024_StrangeWildcardsWithoutLike,E024,select medications.clinname from medications right join patientdata on patientdata.medid=medications.medid where patientdata.id='*the actual patient id*';,wildcards used without like: patientdata.id = '*the actual patient id*',TRUE
443,E024_StrangeWildcardsWithoutLike,E024,"select airline, flt_no, fairport, tairport, depart, arrive, fare from flights inner join airports from_port on (from_port.code = flights.fairport) inner join airports to_port on (to_port.code = flights.tairport) where from_port.code = '?' or to_port.code = '?' or airports.city='?';","wildcards used without like: from_port.code = '?', wildcards used without like: to_port.code = '?', wildcards used without like: airports.city = '?'",TRUE
444,E024_StrangeWildcardsWithoutLike,E024,select count(tweet_id) from tweets where from_user = '%s';,wildcards used without like: from_user = '%s',TRUE
445,E024_StrangeWildcardsWithoutLike,E024,"select flights.*, fromairports.city as fromcity, toairports.city as tocity from flights left join (airports as fromairports, airports as toairports) where flights.fairport = '?' or fromairports.city = '?';","wildcards used without like: flights.fairport = '?', wildcards used without like: fromairports.city = '?'",TRUE
446,E024_StrangeWildcardsWithoutLike,E024,select * from table where foo='#foo#';,wildcards used without like: foo = '#foo#',TRUE
447,E024_StrangeWildcardsWithoutLike,E024,select * from employees where name = 'chris%';,wildcards used without like: name = 'chris%',TRUE
448,E024_StrangeWildcardsWithoutLike,E024,select * from providers where id='$[var1]';,wildcards used without like: id = '$[var1]',TRUE
449,E024_StrangeWildcardsWithoutLike,E024,select * from sysobjects where name = '#temp_table';,wildcards used without like: name = '#temp_table',TRUE
450,E024_StrangeWildcardsWithoutLike,E024,select * from `members` where `memberid` = '[id]' limit 1 union select * from `members`;,wildcards used without like: `memberid` = '[id]',TRUE
451,E024_StrangeWildcardsWithoutLike,E024,select * from information_schema.columns where table_name = '[table name]';,wildcards used without like: table_name = '[table name]',TRUE
452,E024_StrangeWildcardsWithoutLike,E024,"select column_name, table_name from information_schema.columns where schema_name = 'db_name' and table_name='%98673%' and column_name like '%98673%';",wildcards used without like: table_name = '%98673%',TRUE
453,E024_StrangeWildcardsWithoutLike,E024,delete from tshirt where sku='%s';,wildcards used without like: sku = '%s',TRUE
454,E024_StrangeWildcardsWithoutLike,E024,delete from tshirt del where del.sku = '%s';,wildcards used without like: del.sku = '%s',TRUE
